学号,薪资大小,地区水平A,地区水平B,地区水平C,地区水平D,地区水平E,地区水平F,相对高,相对中,相对低
27282128,0,0,0,0,0,0,0,0,0,0
27290784,0.620560748,1,0,0,0,0,0,0,1,0
27291376,0,0,0,0,0,0,0,0,0,0
27292844,0.112149533,0,0,0,1,0,0,0,0,1
27294191,0,0,0,0,0,0,0,0,0,0
27294271,0,0,0,0,0,0,0,0,0,0
27296365,0,0,0,0,0,0,0,0,0,0
27314828,0,0,0,0,0,0,0,0,0,0
27334231,0,0,0,0,0,0,0,0,0,0
27347913,0.822429907,1,0,0,0,0,0,1,0,0
27364704,0,0,0,0,0,0,0,0,0,0
27369322,0.473520249,1,0,0,0,0,0,0,1,0
27371923,0,0,0,0,0,0,0,0,0,0
27374874,0,0,0,0,0,0,0,0,0,0
27387424,0,0,0,0,0,0,0,0,0,0
27396229,0,0,0,0,0,0,0,0,0,0
27397224,0.256341789,1,0,0,0,0,0,0,0,1
27428797,0.666666667,0,1,0,0,0,0,1,0,0
27442598,0,0,0,0,0,0,0,0,0,0
27474197,0,0,0,0,0,0,0,0,0,0
27482993,0,0,0,0,0,0,0,0,0,0
27523967,0.85046729,1,0,0,0,0,0,1,0,0
27591992,0.598130841,1,0,0,0,0,0,0,1,0
27613954,0,0,0,0,0,0,0,0,0,0
27614816,0.598130841,0,0,0,0,1,0,0,1,0
27629329,0.666666667,1,0,0,0,0,0,0,1,0
27644392,0,0,0,0,0,0,0,0,0,0
27661314,0,0,0,0,0,0,0,0,0,0
27672916,0,0,0,0,0,0,0,0,0,0
27682007,0,0,0,0,0,0,0,0,0,0
27702992,0.386292835,1,0,0,0,0,0,0,1,0
27703910,0,0,0,0,0,0,0,0,0,0
27712313,0.174454829,0,0,1,0,0,0,0,0,1
27776390,0.498442367,1,0,0,0,0,0,0,1,0
27792073,0.598130841,1,0,0,0,0,0,0,1,0
27794361,0,0,0,0,0,0,0,0,0,0
27823332,0.735202492,1,0,0,0,0,0,0,1,0
27828192,0.77258567,0,1,0,0,0,0,1,0,0
27901228,0.498442367,0,0,1,0,0,0,0,1,0
27912372,0,0,0,0,0,0,0,0,0,0
27926608,0.323987539,1,0,0,0,0,0,0,1,0
27927222,0,0,0,0,0,0,0,0,0,0
27927618,0,0,0,0,0,0,0,0,0,0
27939818,0.256341789,0,0,0,0,1,0,0,0,1
27940386,0,0,0,0,0,0,0,0,0,0
27972063,0.245660881,0,1,0,0,0,0,0,0,1
27974829,0,0,0,0,0,0,0,0,0,0
27993992,0.386292835,0,0,0,0,1,0,0,1,0
27997124,0,0,0,0,0,0,0,0,0,0
28033191,0,0,0,0,0,0,0,0,0,0
28033281,0,0,0,0,0,0,0,0,0,0
28068877,0.635514019,1,0,0,0,0,0,0,1,0
28082994,0,0,0,0,0,0,0,0,0,0
28092332,0,0,0,0,0,0,0,0,0,0
28095017,0.747663551,1,0,0,0,0,0,0,1,0
28101148,0.386292835,1,0,0,0,0,0,0,1,0
28127937,0,0,0,0,0,0,0,0,0,0
28128198,0.635514019,1,0,0,0,0,0,0,1,0
28142803,0.735202492,1,0,0,0,0,0,0,1,0
28146160,0.140186916,0,0,1,0,0,0,0,0,1
28147323,0,0,0,0,0,0,0,0,0,0
28149947,0.256341789,1,0,0,0,0,0,0,0,1
28166193,0.598130841,1,0,0,0,0,0,0,1,0
28169269,0,0,0,0,0,0,0,0,0,0
28188012,0,0,0,0,0,0,0,0,0,0
28192672,0,0,0,0,0,0,0,0,0,0
28192714,0,0,0,0,0,0,0,0,0,0
28194008,0,0,0,0,0,0,0,0,0,0
28199256,0.598130841,0,1,0,0,0,0,0,1,0
28201449,0.585669782,1,0,0,0,0,0,0,1,0
28202397,0.605607477,1,0,0,0,0,0,0,1,0
28202772,0.256341789,1,0,0,0,0,0,0,0,1
28212389,0,0,0,0,0,0,0,0,0,0
28213989,0,0,0,0,0,0,0,0,0,0
28217963,0,0,0,0,0,0,0,0,0,0
28221048,0,0,0,0,0,0,0,0,0,0
28221314,0.735202492,1,0,0,0,0,0,0,1,0
28228232,0.323987539,1,0,0,0,0,0,0,1,0
28229239,0,0,0,0,0,0,0,0,0,0
28231317,0,0,0,0,0,0,0,0,0,0
28232379,0,0,0,0,0,0,0,0,0,0
28242006,0,0,0,0,0,0,0,0,0,0
28242499,0,0,0,0,0,0,0,0,0,0
28244214,0.735202492,1,0,0,0,0,0,0,1,0
28269799,0.735202492,0,1,0,0,0,0,1,0,0
28277923,0,0,0,0,0,0,0,0,0,0
28279220,0,0,0,0,0,0,0,0,0,0
28292721,0,0,0,0,0,0,0,0,0,0
28294829,0,0,0,0,0,0,0,0,0,0
28299224,0,0,0,0,0,0,0,0,0,0
28301293,0,0,0,0,0,0,0,0,0,0
28317897,0,0,0,0,0,0,0,0,0,0
28326794,0,0,0,0,0,0,0,0,0,0
28326933,0,0,0,0,0,0,0,0,0,0
28339266,0,0,0,0,0,0,0,0,0,0
28438480,0,0,0,0,0,0,0,0,0,0
28490912,0.256341789,1,0,0,0,0,0,0,0,1
28492816,0,0,0,0,0,0,0,0,0,0
28499130,0,0,0,0,0,0,0,0,0,0
28601227,0,0,0,0,0,0,0,0,0,0
28623230,0,0,0,0,0,0,0,0,0,0
28629823,0.386292835,1,0,0,0,0,0,0,1,0
28698044,0,0,0,0,0,0,0,0,0,0
28706177,0,0,0,0,0,0,0,0,0,0
28721612,0.234979973,1,0,0,0,0,0,0,0,1
28722722,0,0,0,0,0,0,0,0,0,0
28723469,0.386292835,1,0,0,0,0,0,0,1,0
28726994,0,0,0,0,0,0,0,0,0,0
28733921,0.666666667,1,0,0,0,0,0,0,1,0
28770108,0.234979973,1,0,0,0,0,0,0,0,1
28777723,0.498442367,0,1,0,0,0,0,0,1,0
28806731,0,0,0,0,0,0,0,0,0,0
28833836,0,0,0,0,0,0,0,0,0,0
28839352,0.234979973,1,0,0,0,0,0,0,0,1
28860078,0,0,0,0,0,0,0,0,0,0
28881741,0,0,0,0,0,0,0,0,0,0
28922622,0,0,0,0,0,0,0,0,0,0
28923444,0.256341789,0,0,0,0,1,0,0,0,1
28927116,0,0,0,0,0,0,0,0,0,0
28929978,0,0,0,0,0,0,0,0,0,0
28937953,0,0,0,0,0,0,0,0,0,0
28939722,0,0,0,0,0,0,0,0,0,0
28942942,0,0,0,0,0,0,0,0,0,0
28946322,0.831775701,1,0,0,0,0,0,1,0,0
28948393,0.386292835,1,0,0,0,0,0,0,1,0
28965983,0,0,0,0,0,0,0,0,0,0
28994592,0.256341789,1,0,0,0,0,0,0,0,1
29009478,0,0,0,0,0,0,0,0,0,0
29010893,0.386292835,1,0,0,0,0,0,0,1,0
29021312,0,0,0,0,0,0,0,0,0,0
29029964,0,0,0,0,0,0,0,0,0,0
29049830,0,0,0,0,0,0,0,0,0,0
29077929,0.666666667,1,0,0,0,0,0,0,1,0
29090446,0,0,0,0,0,0,0,0,0,0
29097231,0,0,0,0,0,0,0,0,0,0
29098401,0,0,0,0,0,0,0,0,0,0
29111960,0,0,0,0,0,0,0,0,0,0
29112372,0,0,0,0,0,0,0,0,0,0
29112437,0.498442367,0,0,0,1,0,0,1,0,0
29117490,0,0,0,0,0,0,0,0,0,0
29119190,0.962616822,1,0,0,0,0,0,1,0,0
29122133,0,0,0,0,0,0,0,0,0,0
29126170,0.710280374,1,0,0,0,0,0,0,1,0
29136737,0,0,0,0,0,0,0,0,0,0
29136926,0,0,0,0,0,0,0,0,0,0
29138429,0,0,0,0,0,0,0,0,0,0
29142699,0,0,0,0,0,0,0,0,0,0
29148476,0,0,0,0,0,0,0,0,0,0
29161423,0.735202492,0,1,0,0,0,0,1,0,0
29163862,0,0,0,0,0,0,0,0,0,0
29168400,0,0,0,0,0,0,0,0,0,0
29168921,0.598130841,1,0,0,0,0,0,0,1,0
29176692,0.598130841,1,0,0,0,0,0,0,1,0
29192182,0,0,0,0,0,0,0,0,0,0
29193121,0,0,0,0,0,0,0,0,0,0
29208174,0.14953271,1,0,0,0,0,0,0,0,1
29208824,0,0,0,0,0,0,0,0,0,0
29221022,0,0,0,0,0,0,0,0,0,0
29221194,0,0,0,0,0,0,0,0,0,0
29221284,0,0,0,0,0,0,0,0,0,0
29222221,0,0,0,0,0,0,0,0,0,0
29222368,0,0,0,0,0,0,0,0,0,0
29223411,0.85046729,1,0,0,0,0,0,1,0,0
29223659,0,0,0,0,0,0,0,0,0,0
29223986,0,0,0,0,0,0,0,0,0,0
29224773,0,0,0,0,0,0,0,0,0,0
29226816,0,0,0,0,0,0,0,0,0,0
29227674,0,0,0,0,0,0,0,0,0,0
29227727,0,0,0,0,0,0,0,0,0,0
29229196,0,0,0,0,0,0,0,0,0,0
29229937,0,0,0,0,0,0,0,0,0,0
29233429,0,0,0,0,0,0,0,0,0,0
29239238,0,0,0,0,0,0,0,0,0,0
29239310,0,0,0,0,0,0,0,0,0,0
29247233,0,0,0,0,0,0,0,0,0,0
29249225,0,0,0,0,0,0,0,0,0,0
29258832,0,0,0,0,0,0,0,0,0,0
29262321,0.386292835,0,0,1,0,0,0,0,1,0
29276822,0,0,0,0,0,0,0,0,0,0
29281277,0.386292835,1,0,0,0,0,0,0,1,0
29282923,0,0,0,0,0,0,0,0,0,0
29289962,0,0,0,0,0,0,0,0,0,0
29292121,0,0,0,0,0,0,0,0,0,0
29292689,0,0,0,0,0,0,0,0,0,0
29296121,0.240320427,1,0,0,0,0,0,0,0,1
29297274,0,0,0,0,0,0,0,0,0,0
29297991,0,0,0,0,0,0,0,0,0,0
29298829,0.386292835,1,0,0,0,0,0,0,1,0
29303782,0,0,0,0,0,0,0,0,0,0
29306140,0,0,0,0,0,0,0,0,0,0
29327989,0,0,0,0,0,0,0,0,0,0
29328762,0,0,0,0,0,0,0,0,0,0
29332222,0,0,0,0,0,0,0,0,0,0
29333264,0,0,0,0,0,0,0,0,0,0
29337291,0,0,0,0,0,0,0,0,0,0
29337992,0,0,0,0,0,0,0,0,0,0
29352778,0,0,0,0,0,0,0,0,0,0
29363924,0,0,0,0,0,0,0,0,0,0
29383011,0,0,0,0,0,0,0,0,0,0
29389822,0,0,0,0,0,0,0,0,0,0
29390997,0.498442367,1,0,0,0,0,0,0,1,0
29392077,0,0,0,0,0,0,0,0,0,0
29409979,0,0,0,0,0,0,0,0,0,0
29410343,0,0,0,0,0,0,0,0,0,0
29411241,0,0,0,0,0,0,0,0,0,0
29412624,0,0,0,0,0,0,0,0,0,0
29417523,0.598130841,1,0,0,0,0,0,0,1,0
29424739,0,0,0,0,0,0,0,0,0,0
29427376,0,0,0,0,0,0,0,0,0,0
29441222,0.889719626,0,0,1,0,0,0,1,0,0
29493220,0.598130841,1,0,0,0,0,0,0,1,0
29607337,0.256341789,1,0,0,0,0,0,0,0,1
29611020,0.436137072,1,0,0,0,0,0,0,1,0
29613183,0.827102804,1,0,0,0,0,0,1,0,0
29621331,0,0,0,0,0,0,0,0,0,0
29622243,0.256341789,0,1,0,0,0,0,0,0,1
29637312,0.448598131,1,0,0,0,0,0,0,1,0
29643441,0,0,0,0,0,0,0,0,0,0
29658486,0.174454829,0,0,1,0,0,0,0,0,1
29662280,0,0,0,0,0,0,0,0,0,0
29672992,0,0,0,0,0,0,0,0,0,0
29689353,0,0,0,0,0,0,0,0,0,0
29690533,0,0,0,0,0,0,0,0,0,0
29692992,0,0,0,0,0,0,0,0,0,0
29699327,0,0,0,0,0,0,0,0,0,0
29712739,0,0,0,0,0,0,0,0,0,0
29723217,0.855140187,1,0,0,0,0,0,1,0,0
29727429,0.174454829,1,0,0,0,0,0,0,0,1
29728926,0.448598131,1,0,0,0,0,0,0,1,0
29729222,0.666666667,1,0,0,0,0,0,0,1,0
29740763,0,0,0,0,0,0,0,0,0,0
29763264,0,0,0,0,0,0,0,0,0,0
29763731,0,0,0,0,0,0,0,0,0,0
29772414,0,0,0,0,0,0,0,0,0,0
29773127,0,0,0,0,0,0,0,0,0,0
29787992,0.256341789,1,0,0,0,0,0,0,0,1
29791368,0,0,0,0,0,0,0,0,0,0
29797519,0,0,0,0,0,0,0,0,0,0
29799913,0.256341789,1,0,0,0,0,0,0,0,1
29808291,0.256341789,1,0,0,0,0,0,0,0,1
29812123,0.256341789,1,0,0,0,0,0,0,0,1
29819173,0.234979973,1,0,0,0,0,0,0,0,1
29824003,0.598130841,1,0,0,0,0,0,0,1,0
29826972,0,0,0,0,0,0,0,0,0,0
29831872,0.323987539,1,0,0,0,0,0,0,1,0
29842173,0.822429907,1,0,0,0,0,0,1,0,0
29853309,0.641744548,1,0,0,0,0,0,0,1,0
29873668,0,0,0,0,0,0,0,0,0,0
29888211,0,0,0,0,0,0,0,0,0,0
29896971,0.666666667,1,0,0,0,0,0,0,1,0
29912134,0,0,0,0,0,0,0,0,0,0
29912377,0,0,0,0,0,0,0,0,0,0
29912413,0,0,0,0,0,0,0,0,0,0
29927211,0,0,0,0,0,0,0,0,0,0
29932812,0,0,0,0,0,0,0,0,0,0
29933307,0,0,0,0,0,0,0,0,0,0
29933314,0,0,0,0,0,0,0,0,0,0
29933676,0,0,0,0,0,0,0,0,0,0
29948361,0,0,0,0,0,0,0,0,0,0
29960312,0.735202492,1,0,0,0,0,0,0,1,0
29963221,0,0,0,0,0,0,0,0,0,0
29981133,0.323987539,0,1,0,0,0,0,0,1,0
29982021,0,0,0,0,0,0,0,0,0,0
29984237,0.735202492,1,0,0,0,0,0,0,1,0
29987619,0,0,0,0,0,0,0,0,0,0
29992226,0,0,0,0,0,0,0,0,0,0
29993117,0,0,0,0,0,0,0,0,0,0
29999149,0,0,0,0,0,0,0,0,0,0
29999160,0,0,0,0,0,0,0,0,0,0
29999757,0,0,0,0,0,0,0,0,0,0
30068741,0,0,0,0,0,0,0,0,0,0
30082267,0.598130841,0,1,0,0,0,0,0,1,0
30103221,0,0,0,0,0,0,0,0,0,0
30121024,0,0,0,0,0,0,0,0,0,0
30122711,0.256341789,1,0,0,0,0,0,0,0,1
30126213,0,0,0,0,0,0,0,0,0,0
30129133,0.598130841,1,0,0,0,0,0,0,1,0
30129912,0,0,0,0,0,0,0,0,0,0
30149918,0,0,0,0,0,0,0,0,0,0
30160266,0.598130841,1,0,0,0,0,0,0,1,0
30187261,0,0,0,0,0,0,0,0,0,0
30188136,0,0,0,0,0,0,0,0,0,0
30192262,0,0,0,0,0,0,0,0,0,0
30222266,0,0,0,0,0,0,0,0,0,0
30231231,0,0,0,0,0,0,0,0,0,0
30243319,0,0,0,0,0,0,0,0,0,0
30288633,0.256341789,1,0,0,0,0,0,0,0,1
30292816,0,0,0,0,0,0,0,0,0,0
30329328,0,0,0,0,0,0,0,0,0,0
30381938,0.498442367,1,0,0,0,0,0,0,1,0
30423621,0,0,0,0,0,0,0,0,0,0
30493166,0,0,0,0,0,0,0,0,0,0
30612198,0,0,0,0,0,0,0,0,0,0
30613439,0.174454829,1,0,0,0,0,0,0,0,1
30614933,0,0,0,0,0,0,0,0,0,0
30632130,0,0,0,0,0,0,0,0,0,0
30642912,0.323987539,0,0,1,0,0,0,0,1,0
30772688,0.598130841,1,0,0,0,0,0,0,1,0
30787978,0,0,0,0,0,0,0,0,0,0
30833623,0,0,0,0,0,0,0,0,0,0
30882495,0,0,0,0,0,0,0,0,0,0
30892629,0,0,0,0,0,0,0,0,0,0
30942362,0,0,0,0,0,0,0,0,0,0
31024808,0,0,0,0,0,0,0,0,0,0
31092382,0.448598131,0,1,0,0,0,0,0,1,0
31099992,0,0,0,0,0,0,0,0,0,0
31109244,0.598130841,1,0,0,0,0,0,0,1,0
31123268,0.666666667,1,0,0,0,0,0,0,1,0
31133242,0.598130841,1,0,0,0,0,0,0,1,0
31147728,0,0,0,0,0,0,0,0,0,0
31148143,0,0,0,0,0,0,0,0,0,0
31163134,0,0,0,0,0,0,0,0,0,0
31173294,0,0,0,0,0,0,0,0,0,0
31181323,0.386292835,0,1,0,0,0,0,0,1,0
31193270,0,0,0,0,0,0,0,0,0,0
31193623,0,0,0,0,0,0,0,0,0,0
31198049,0,0,0,0,0,0,0,0,0,0
31203789,0,0,0,0,0,0,0,0,0,0
31209068,0,0,0,0,0,0,0,0,0,0
31211294,0,0,0,0,0,0,0,0,0,0
31212897,0,0,0,0,0,0,0,0,0,0
31218293,0,0,0,0,0,0,0,0,0,0
31224933,0,0,0,0,0,0,0,0,0,0
31231634,0,0,0,0,0,0,0,0,0,0
31234496,0.827102804,1,0,0,0,0,0,1,0,0
31241946,0,0,0,0,0,0,0,0,0,0
31242239,0.735202492,1,0,0,0,0,0,0,1,0
31244232,0,0,0,0,0,0,0,0,0,0
31246683,0,0,0,0,0,0,0,0,0,0
31270326,0,0,0,0,0,0,0,0,0,0
31283716,0.598130841,1,0,0,0,0,0,0,1,0
31288331,0,0,0,0,0,0,0,0,0,0
31292093,0.174454829,1,0,0,0,0,0,0,0,1
31292391,0,0,0,0,0,0,0,0,0,0
31293290,0,0,0,0,0,0,0,0,0,0
31311322,0.822429907,1,0,0,0,0,0,1,0,0
31312213,0,0,0,0,0,0,0,0,0,0
31321294,0.635514019,1,0,0,0,0,0,0,1,0
31322490,0.386292835,1,0,0,0,0,0,0,1,0
31324928,0,0,0,0,0,0,0,0,0,0
31329179,0.256341789,0,1,0,0,0,0,0,0,1
31333349,0,0,0,0,0,0,0,0,0,0
31337321,0,0,0,0,0,0,0,0,0,0
31343949,0,0,0,0,0,0,0,0,0,0
31346271,0,0,0,0,0,0,0,0,0,0
31361163,0.256341789,1,0,0,0,0,0,0,0,1
31361820,0,0,0,0,0,0,0,0,0,0
31399362,0.386292835,1,0,0,0,0,0,0,1,0
31409431,0,0,0,0,0,0,0,0,0,0
31438171,0.598130841,1,0,0,0,0,0,0,1,0
31449241,0.386292835,1,0,0,0,0,0,0,1,0
31466797,0,0,0,0,0,0,0,0,0,0
31468122,0,0,0,0,0,0,0,0,0,0
31469601,0,0,0,0,0,0,0,0,0,0
31477818,0,0,0,0,0,0,0,0,0,0
31492301,0,0,0,0,0,0,0,0,0,0
31537109,0.822429907,1,0,0,0,0,0,1,0,0
31606042,0,0,0,0,0,0,0,0,0,0
31609016,0.386292835,0,0,1,0,0,0,0,1,0
31624283,0,0,0,0,0,0,0,0,0,0
31632391,0,0,0,0,0,0,0,0,0,0
31632832,0,0,0,0,0,0,0,0,0,0
31672949,0,0,0,0,0,0,0,0,0,0
31693814,0.666666667,1,0,0,0,0,0,0,1,0
31722091,0.635514019,0,1,0,0,0,0,0,1,0
31722873,0.735202492,1,0,0,0,0,0,0,1,0
31731982,0.234979973,0,0,0,1,0,0,0,1,0
31741429,0.174454829,1,0,0,0,0,0,0,0,1
31764179,0,0,0,0,0,0,0,0,0,0
31789212,0.174454829,1,0,0,0,0,0,0,0,1
31802439,0,0,0,0,0,0,0,0,0,0
31809029,0,0,0,0,0,0,0,0,0,0
31821332,0.323987539,0,1,0,0,0,0,0,1,0
31830672,0.386292835,1,0,0,0,0,0,0,1,0
31832862,0.598130841,1,0,0,0,0,0,0,1,0
31832891,0,0,0,0,0,0,0,0,0,0
31834064,0,0,0,0,0,0,0,0,0,0
31859374,0,0,0,0,0,0,0,0,0,0
31870664,0,0,0,0,0,0,0,0,0,0
31892297,0.386292835,0,0,0,1,0,0,0,1,0
31901119,0,0,0,0,0,0,0,0,0,0
31911192,0,0,0,0,0,0,0,0,0,0
31911326,0,0,0,0,0,0,0,0,0,0
31912123,0.598130841,1,0,0,0,0,0,0,1,0
31929762,0.735202492,0,0,1,0,0,0,1,0,0
31939133,0,0,0,0,0,0,0,0,0,0
31941147,0,0,0,0,0,0,0,0,0,0
31947375,0,0,0,0,0,0,0,0,0,0
31960482,0.666666667,1,0,0,0,0,0,0,1,0
31982771,0.874766355,1,0,0,0,0,0,1,0,0
31999800,0,0,0,0,0,0,0,0,0,0
32012189,0.735202492,1,0,0,0,0,0,0,1,0
32022431,0.641744548,1,0,0,0,0,0,0,1,0
32027923,0,0,0,0,0,0,0,0,0,0
32028281,0.256341789,0,1,0,0,0,0,0,0,1
32032844,0.598130841,1,0,0,0,0,0,0,1,0
32049864,0,0,0,0,0,0,0,0,0,0
32061319,0,0,0,0,0,0,0,0,0,0
32069394,0,0,0,0,0,0,0,0,0,0
32072436,0.523364486,0,1,0,0,0,0,0,1,0
32072811,0,0,0,0,0,0,0,0,0,0
32080102,0,0,0,0,0,0,0,0,0,0
32083779,0,0,0,0,0,0,0,0,0,0
32111113,0,0,0,0,0,0,0,0,0,0
32120228,0.251001335,0,1,0,0,0,0,0,0,1
32122313,0,0,0,0,0,0,0,0,0,0
32122473,0.386292835,0,0,0,1,0,0,0,1,0
32126334,0.666666667,1,0,0,0,0,0,0,1,0
32126424,0,0,0,0,0,0,0,0,0,0
32126823,0.934579439,1,0,0,0,0,0,1,0,0
32127731,0,0,0,0,0,0,0,0,0,0
32128239,0,0,0,0,0,0,0,0,0,0
32132277,0.112149533,1,0,0,0,0,0,0,0,1
32134728,0.386292835,0,1,0,0,0,0,0,1,0
32139549,0.256341789,1,0,0,0,0,0,0,0,1
32146643,0,0,0,0,0,0,0,0,0,0
32162468,0.386292835,0,0,0,1,0,0,0,1,0
32163239,0,0,0,0,0,0,0,0,0,0
32180994,0,0,0,0,0,0,0,0,0,0
32183039,0.323987539,0,1,0,0,0,0,0,1,0
32199329,0,0,0,0,0,0,0,0,0,0
32208824,0,0,0,0,0,0,0,0,0,0
32214819,0.666666667,1,0,0,0,0,0,0,1,0
32216222,0.598130841,1,0,0,0,0,0,0,1,0
32219953,0,0,0,0,0,0,0,0,0,0
32221809,0,0,0,0,0,0,0,0,0,0
32221919,0.174454829,1,0,0,0,0,0,0,0,1
32224959,0.598130841,1,0,0,0,0,0,0,1,0
32226127,0.386292835,1,0,0,0,0,0,0,1,0
32229124,0.735202492,1,0,0,0,0,0,0,1,0
32229313,0,0,0,0,0,0,0,0,0,0
32229666,0,0,0,0,0,0,0,0,0,0
32230261,0.037383178,1,0,0,0,0,0,0,0,1
32238932,0,0,0,0,0,0,0,0,0,0
32246107,0,0,0,0,0,0,0,0,0,0
32249234,0,0,0,0,0,0,0,0,0,0
32260496,0.386292835,1,0,0,0,0,0,0,1,0
32263969,0.735202492,0,1,0,0,0,0,1,0,0
32269321,0,0,0,0,0,0,0,0,0,0
32283371,0,0,0,0,0,0,0,0,0,0
32293931,0,0,0,0,0,0,0,0,0,0
32294439,0.635514019,1,0,0,0,0,0,0,1,0
32294913,0.598130841,1,0,0,0,0,0,0,1,0
32297027,0,0,0,0,0,0,0,0,0,0
32297314,0,0,0,0,0,0,0,0,0,0
32302239,0.666666667,1,0,0,0,0,0,0,1,0
32302677,0,0,0,0,0,0,0,0,0,0
32309146,0,0,0,0,0,0,0,0,0,0
32313962,0.256341789,1,0,0,0,0,0,0,0,1
32314191,0,0,0,0,0,0,0,0,0,0
32315999,0,0,0,0,0,0,0,0,0,0
32318332,0.889719626,1,0,0,0,0,0,1,0,0
32319269,0,0,0,0,0,0,0,0,0,0
32328226,0.841121495,1,0,0,0,0,0,1,0,0
32330861,0,0,0,0,0,0,0,0,0,0
32331299,0,0,0,0,0,0,0,0,0,0
32333222,0.735202492,1,0,0,0,0,0,0,1,0
32339326,0,0,0,0,0,0,0,0,0,0
32368333,0,0,0,0,0,0,0,0,0,0
32371241,0,0,0,0,0,0,0,0,0,0
32371993,0,0,0,0,0,0,0,0,0,0
32372910,0,0,0,0,0,0,0,0,0,0
32372998,0,0,0,0,0,0,0,0,0,0
32373796,0.882242991,1,0,0,0,0,0,1,0,0
32390337,0,0,0,0,0,0,0,0,0,0
32392021,0,0,0,0,0,0,0,0,0,0
32393222,0.822429907,0,1,0,0,0,0,1,0,0
32397223,0.174454829,0,0,1,0,0,0,0,0,1
32419192,0,0,0,0,0,0,0,0,0,0
32421262,0.822429907,1,0,0,0,0,0,1,0,0
32424243,0,0,0,0,0,0,0,0,0,0
32429214,0.386292835,1,0,0,0,0,0,0,1,0
32429496,0,0,0,0,0,0,0,0,0,0
32433610,0,0,0,0,0,0,0,0,0,0
32439993,0,0,0,0,0,0,0,0,0,0
32442262,0,0,0,0,0,0,0,0,0,0
32462267,0.647975078,1,0,0,0,0,0,0,1,0
32466394,0,0,0,0,0,0,0,0,0,0
32467249,0,0,0,0,0,0,0,0,0,0
32471820,0.573208723,0,0,1,0,0,0,0,1,0
32478229,0,0,0,0,0,0,0,0,0,0
32492031,0,0,0,0,0,0,0,0,0,0
32498972,0,0,0,0,0,0,0,0,0,0
32569348,0,0,0,0,0,0,0,0,0,0
32597203,0,0,0,0,0,0,0,0,0,0
32628663,0.635514019,1,0,0,0,0,0,0,1,0
32629230,0,0,0,0,0,0,0,0,0,0
32630487,0.598130841,1,0,0,0,0,0,0,1,0
32691479,0,0,0,0,0,0,0,0,0,0
32691722,0,0,0,0,0,0,0,0,0,0
32692402,0.174454829,1,0,0,0,0,0,0,0,1
32699397,0,0,0,0,0,0,0,0,0,0
32712966,0,0,0,0,0,0,0,0,0,0
32727339,0,0,0,0,0,0,0,0,0,0
32733111,0,0,0,0,0,0,0,0,0,0
32738013,0,0,0,0,0,0,0,0,0,0
32743726,0,0,0,0,0,0,0,0,0,0
32776323,0.710280374,1,0,0,0,0,0,0,1,0
32789409,0,0,0,0,0,0,0,0,0,0
32790370,0,0,0,0,0,0,0,0,0,0
32796433,0.256341789,1,0,0,0,0,0,0,0,1
32796472,0,0,0,0,0,0,0,0,0,0
32799141,0.256341789,0,0,0,0,1,0,0,0,1
32799537,0,0,0,0,0,0,0,0,0,0
32807043,0,0,0,0,0,0,0,0,0,0
32808723,0,0,0,0,0,0,0,0,0,0
32812222,0,0,0,0,0,0,0,0,0,0
32812440,0,0,0,0,0,0,0,0,0,0
32820283,0,0,0,0,0,0,0,0,0,0
32822167,0.498442367,1,0,0,0,0,0,0,1,0
32822921,0.85046729,1,0,0,0,0,0,1,0,0
32822943,0,0,0,0,0,0,0,0,0,0
32823843,0,0,0,0,0,0,0,0,0,0
32831384,0,0,0,0,0,0,0,0,0,0
32832213,0,0,0,0,0,0,0,0,0,0
32834398,0,0,0,0,0,0,0,0,0,0
32842426,0,0,0,0,0,0,0,0,0,0
32843212,0,0,0,0,0,0,0,0,0,0
32860112,0.598130841,1,0,0,0,0,0,0,1,0
32871216,0,0,0,0,0,0,0,0,0,0
32890665,0,0,0,0,0,0,0,0,0,0
32892246,0,0,0,0,0,0,0,0,0,0
32898289,0,0,0,0,0,0,0,0,0,0
32906203,0.635514019,0,1,0,0,0,0,0,1,0
32918841,0,0,0,0,0,0,0,0,0,0
32919073,0,0,0,0,0,0,0,0,0,0
32919293,0.256341789,1,0,0,0,0,0,0,0,1
32922367,0.386292835,1,0,0,0,0,0,0,1,0
32929619,0,0,0,0,0,0,0,0,0,0
32931881,0.598130841,1,0,0,0,0,0,0,1,0
32931961,0,0,0,0,0,0,0,0,0,0
32932027,0,0,0,0,0,0,0,0,0,0
32940663,0.882242991,1,0,0,0,0,0,1,0,0
32949384,0,0,0,0,0,0,0,0,0,0
32951622,0,0,0,0,0,0,0,0,0,0
32962119,0,0,0,0,0,0,0,0,0,0
32972876,0,0,0,0,0,0,0,0,0,0
32972924,0,0,0,0,0,0,0,0,0,0
32979814,0,0,0,0,0,0,0,0,0,0
32980192,0,0,0,0,0,0,0,0,0,0
32980213,0,0,0,0,0,0,0,0,0,0
32987013,0,0,0,0,0,0,0,0,0,0
32989420,0,0,0,0,0,0,0,0,0,0
32989823,0,0,0,0,0,0,0,0,0,0
32992006,0,0,0,0,0,0,0,0,0,0
32993013,0,0,0,0,0,0,0,0,0,0
32993493,0,0,0,0,0,0,0,0,0,0
32999732,0,0,0,0,0,0,0,0,0,0
33012313,0,0,0,0,0,0,0,0,0,0
33019436,0.386292835,1,0,0,0,0,0,0,1,0
